DOI,Abstract,Label,Cleaned_Abstract
10.20955/r.90.175-192,There has been a resurgence of interest in dynamic factor models for use by policy advisors. Dynamic factor methods can be used to incorporate a wide range of economic information when forecasting or measuring economic shocks.,1,there has been a resurgence of interest in dynamic factor models for use by policy advisors dynamic factor methods can be used to incorporate a wide range of economic information when forecasting or measuring economic shocks
10.11648/j.ajtas.20170603.15,"In this paper, two models of forecasting are used the Box-Jenkins procedure employing the SARIMA and the Holt-Winters triple exponential smoothing. Published Consumer Price Index Data from Kenya National Bureau of Statistics (KNBS) for the period November 2011 to October 2016 was used. This paper we equate the forecasted values of both the models and we choose the best model based on the least mean Absolute square error (MASE), mean absolute error (MAE) and mean absolute percentage error (MAPE). The three step model building for Box-Jenkins was first employed, followed by the Hold-Winters triple exponential smoothing. The study found the SARIMA Model was a better model than the Holt-winters triple exponential smoothing as per the obtained results using MASE, MAE and MAPE.",1,in this paper two models of forecasting are used the boxjenkins procedure employing the sarima and the holtwinters triple exponential smoothing published consumer price index data from kenya national bureau of statistics knbs for the period november to october was used this paper we equate the forecasted values of both the models and we choose the best model based on the least mean absolute square error mase mean absolute error mae and mean absolute percentage error mape the three step model building for boxjenkins was first employed followed by the holdwinters triple exponential smoothing the study found the sarima model was a better model than the holtwinters triple exponential smoothing as per the obtained results using mase mae and mape
10.1353/mcb.2004.0029,"We calculate optimal monetary policy rules for several variants of a simple optimizing model of the monetary transmission mechanism with sticky prices and/or wages. We show that robustly optimal rules can be represented by interest-rate feedback rules that generalize the celebrated proposal of Taylor (1993). Optimal rules, however, require that the current interest rate operating target depend positively on the recent past level of the operating target, and its recent rate of increase, in a way that is characteristic of estimated central bank reaction functions, but not of Taylor's proposal. We furthermore find that a robustly optimal policy rule is almost inevitably an implicit rule that requires the central bank to use a structural model to project the economy's evolution under the contemplated policy action. However, calibrated examples suggest that optimal rules place less weight on projections of inflation or output many quarters in the future than do rules often discussed in the literature on inflation targeting, or in the current practice of inflation-forecast targeting central banks.",1,we calculate optimal monetary policy rules for several variants of a simple optimizing model of the monetary transmission mechanism with sticky prices andor wages we show that robustly optimal rules can be represented by interestrate feedback rules that generalize the celebrated proposal of taylor optimal rules however require that the current interest rate operating target depend positively on the recent past level of the operating target and its recent rate of increase in a way that is characteristic of estimated central bank reaction functions but not of taylors proposal we furthermore find that a robustly optimal policy rule is almost inevitably an implicit rule that requires the central bank to use a structural model to project the economys evolution under the contemplated policy action however calibrated examples suggest that optimal rules place less weight on projections of inflation or output many quarters in the future than do rules often discussed in the literature on inflation targeting or in the current practice of inflationforecast targeting central banks
10.26509/frbc-ec-202001,"This article explores the potential for market-based inflation measures to improve inflation forecasting. To do so, I compare the pseudo-real time forecasting performance of a suite of models for forecasting total or “headline” PCE inflation over the short and medium run. In the forecasting exercise, a simple model using only market-based core PCE inflation showed the best forecasting performance at all horizons.",1,this article explores the potential for marketbased inflation measures to improve inflation forecasting to do so i compare the pseudoreal time forecasting performance of a suite of models for forecasting total or “headline” pce inflation over the short and medium run in the forecasting exercise a simple model using only marketbased core pce inflation showed the best forecasting performance at all horizons
10.1017/s1365100505040101,"This paper considers a sticky price model with a cash-in-advance constraint where agents forecast inflation rates with the help of econometric models. Agents use least-squares learning to estimate two competing models of which one is consistent with rational expectations once learning is complete. When past performance governs the choice of forecast model, agents may prefer to use the inconsistent forecast model, which generates an equilibrium where forecasts are only constrained rational. Output and inflation then display persistence, inflation responds sluggishly to nominal disturbances, and the dynamic correlations of output and inflation match U.S. data surprisingly well. The rational expectations equilibrium instead has great difficulty in matching any of these features.",1,this paper considers a sticky price model with a cashinadvance constraint where agents forecast inflation rates with the help of econometric models agents use leastsquares learning to estimate two competing models of which one is consistent with rational expectations once learning is complete when past performance governs the choice of forecast model agents may prefer to use the inconsistent forecast model which generates an equilibrium where forecasts are only constrained rational output and inflation then display persistence inflation responds sluggishly to nominal disturbances and the dynamic correlations of output and inflation match us data surprisingly well the rational expectations equilibrium instead has great difficulty in matching any of these features
,"This note is an attempt to evaluate the usefulness of neural networks in the context of inflation forecasting. Using India’s monthly inflation (CPI) numbers from January 2012 to June 2017, we assess the neural net’s performance vis-a-vis univariate autoregressive models. For the neural net, we employ two algorithms : Levenberg-Marquardt (a type of weighted least squares) and Bayesian-Information-Criterion (BIC) algorithm (used for small and noisy datasets). In this forecasting experiment using recent Indian data, neural networks outper- form univariate autoregressive models on average for short horizons of one and two quarters. The results lead way to further such advanced NN methods such as those of deep learning forecasting e.g.- Artificial neural network and extreme machine learning methods.",1,this note is an attempt to evaluate the usefulness of neural networks in the context of inflation forecasting using india’s monthly inflation cpi numbers from january to june we assess the neural net’s performance visavis univariate autoregressive models for the neural net we employ two algorithms levenbergmarquardt a type of weighted least squares and bayesianinformationcriterion bic algorithm used for small and noisy datasets in this forecasting experiment using recent indian data neural networks outper form univariate autoregressive models on average for short horizons of one and two quarters the results lead way to further such advanced nn methods such as those of deep learning forecasting eg artificial neural network and extreme machine learning methods
10.48550/arxiv.2308.11173,"This paper examines the effectiveness of several forecasting methods for predicting inflation, focusing on aggregating disaggregated forecasts - also known in the literature as the bottom-up approach. Taking the Brazilian case as an application, we consider different disaggregation levels for inflation and employ a range of traditional time series techniques as well as linear and nonlinear machine learning (ML) models to deal with a larger number of predictors. For many forecast horizons, the aggregation of disaggregated forecasts performs just as well survey-based expectations and models that generate forecasts using the aggregate directly. Overall, ML methods outperform traditional time series models in predictive accuracy, with outstanding performance in forecasting disaggregates. Our results reinforce the benefits of using models in a data-rich environment for inflation forecasting, including aggregating disaggregated forecasts from ML techniques, mainly during volatile periods. Starting from the COVID-19 pandemic, the random forest model based on both aggregate and disaggregated inflation achieves remarkable predictive performance at intermediate and longer horizons.",1,this paper examines the effectiveness of several forecasting methods for predicting inflation focusing on aggregating disaggregated forecasts also known in the literature as the bottomup approach taking the brazilian case as an application we consider different disaggregation levels for inflation and employ a range of traditional time series techniques as well as linear and nonlinear machine learning ml models to deal with a larger number of predictors for many forecast horizons the aggregation of disaggregated forecasts performs just as well surveybased expectations and models that generate forecasts using the aggregate directly overall ml methods outperform traditional time series models in predictive accuracy with outstanding performance in forecasting disaggregates our results reinforce the benefits of using models in a datarich environment for inflation forecasting including aggregating disaggregated forecasts from ml techniques mainly during volatile periods starting from the covid pandemic the random forest model based on both aggregate and disaggregated inflation achieves remarkable predictive performance at intermediate and longer horizons
10.5120/ijca2017912866,"In this paper, Inflation constitutes one of the major economic problems in emerging market economies that requires monetary authorities to elaborate tools and policies to prevent high volatility in prices and long periods of inflation. This paper outlines to forecast monthly inflation rate of India by using neural networks on the evaluation of set of variables. The data used for estimating the models for the period July 1994 to March 2008, for demonstration purpose of the two methodologies. The two neural network models Backpropagation neural network model or Backpropagation Network model (BPN model) and the recurrent neural network model (RNN model) under static and dynamic forecasts respectively are used in this study in forecasting inflation rate. The results of the neural network models under static and dynamic forecasts are also compared with the traditional econometric model. The results shows that the RNN model under the dynamic forecast is performing better than the BPN model under static forecast and the traditional econometric model in forecasting the inflation rate.",1,in this paper inflation constitutes one of the major economic problems in emerging market economies that requires monetary authorities to elaborate tools and policies to prevent high volatility in prices and long periods of inflation this paper outlines to forecast monthly inflation rate of india by using neural networks on the evaluation of set of variables the data used for estimating the models for the period july to march for demonstration purpose of the two methodologies the two neural network models backpropagation neural network model or backpropagation network model bpn model and the recurrent neural network model rnn model under static and dynamic forecasts respectively are used in this study in forecasting inflation rate the results of the neural network models under static and dynamic forecasts are also compared with the traditional econometric model the results shows that the rnn model under the dynamic forecast is performing better than the bpn model under static forecast and the traditional econometric model in forecasting the inflation rate
10.1080/00036846.2019.1701181,"Underlying, or core, inflation is likely the most important variable for monetary policy. It is considered to be the optimal nominal anchor as it is stable, excludes relative price shocks, and reflects underlying trends in the behaviour of price-setters and demand conditions in the economy. Despite its importance, there is sparse literature on estimating and forecasting core inflation in South Africa, with the focus still on measuring it. This paper emphasizes predicting core inflation from time-varying parameter vector autoregressive models (TVP-VARs), factor-augmented VARs (FAVAR), and structural break models using quarterly data from 1981Q1 to 2013Q4. We use mean squared forecast errors (MSFE) and predictive likelihoods to evaluate the forecasts. In general, we find that (i) time-varying parameter models consistently outperform constant coefficient models (ii) small TVP-VARs outperform all other models; (iii) models with heteroscedastic errors do better than models with homoscedastic errors; and (iv) allowing for structural breaks does not improve the predictability of core inflation. Overall, our results imply that additional information on the growth rate of the economy and the interest rate is sufficient to forecast core inflation accurately, but the relationship between these three variables needs to be modelled in a time-varying fashion.",1,underlying or core inflation is likely the most important variable for monetary policy it is considered to be the optimal nominal anchor as it is stable excludes relative price shocks and reflects underlying trends in the behaviour of pricesetters and demand conditions in the economy despite its importance there is sparse literature on estimating and forecasting core inflation in south africa with the focus still on measuring it this paper emphasizes predicting core inflation from timevarying parameter vector autoregressive models tvpvars factoraugmented vars favar and structural break models using quarterly data from q to q we use mean squared forecast errors msfe and predictive likelihoods to evaluate the forecasts in general we find that i timevarying parameter models consistently outperform constant coefficient models ii small tvpvars outperform all other models iii models with heteroscedastic errors do better than models with homoscedastic errors and iv allowing for structural breaks does not improve the predictability of core inflation overall our results imply that additional information on the growth rate of the economy and the interest rate is sufficient to forecast core inflation accurately but the relationship between these three variables needs to be modelled in a timevarying fashion
10.1002/qj.3598,"Historical reanalyses that span more than a century are needed for a wide range of studies, from understanding large‐scale climate trends to diagnosing the impacts of individual historical extreme weather events. The Twentieth Century Reanalysis (20CR) Project is an effort to fill this need. It is supported by the National Oceanic and Atmospheric Administration (NOAA), the Cooperative Institute for Research in Environmental Sciences (CIRES), and the U.S. Department of Energy (DOE), and is facilitated by collaboration with the international Atmospheric Circulation Reconstructions over the Earth initiative. 20CR is the first ensemble of sub‐daily global atmospheric conditions spanning over 100 years. This provides a best estimate of the weather at any given place and time as well as an estimate of its confidence and uncertainty. While extremely useful, version 2c of this dataset (20CRv2c) has several significant issues, including inaccurate estimates of confidence and a global sea level pressure bias in the mid‐19th century. These and other issues can reduce its effectiveness for studies at many spatial and temporal scales. Therefore, the 20CR system underwent a series of developments to generate a significant new version of the reanalysis. The version 3 system (NOAA‐CIRES‐DOE 20CRv3) uses upgraded data assimilation methods including an adaptive inflation algorithm; has a newer, higher‐resolution forecast model that specifies dry air mass; and assimilates a larger set of pressure observations. These changes have improved the ensemble‐based estimates of confidence, removed spin‐up effects in the precipitation fields, and diminished the sea‐level pressure bias. Other improvements include more accurate representations of storm intensity, smaller errors, and large‐scale reductions in model bias. The 20CRv3 system is comprehensively reviewed, focusing on the aspects that have ameliorated issues in 20CRv2c. Despite the many improvements, some challenges remain, including a systematic bias in tropical precipitation and time‐varying biases in southern high‐latitude pressure fields.",1,historical reanalyses that span more than a century are needed for a wide range of studies from understanding large‐scale climate trends to diagnosing the impacts of individual historical extreme weather events the twentieth century reanalysis cr project is an effort to fill this need it is supported by the national oceanic and atmospheric administration noaa the cooperative institute for research in environmental sciences cires and the us department of energy doe and is facilitated by collaboration with the international atmospheric circulation reconstructions over the earth initiative cr is the first ensemble of sub‐daily global atmospheric conditions spanning over years this provides a best estimate of the weather at any given place and time as well as an estimate of its confidence and uncertainty while extremely useful version c of this dataset crv c has several significant issues including inaccurate estimates of confidence and a global sea level pressure bias in the mid‐ th century these and other issues can reduce its effectiveness for studies at many spatial and temporal scales therefore the cr system underwent a series of developments to generate a significant new version of the reanalysis the version system noaa‐cires‐doe crv uses upgraded data assimilation methods including an adaptive inflation algorithm has a newer higher‐resolution forecast model that specifies dry air mass and assimilates a larger set of pressure observations these changes have improved the ensemble‐based estimates of confidence removed spin‐up effects in the precipitation fields and diminished the sea‐level pressure bias other improvements include more accurate representations of storm intensity smaller errors and large‐scale reductions in model bias the crv system is comprehensively reviewed focusing on the aspects that have ameliorated issues in crv c despite the many improvements some challenges remain including a systematic bias in tropical precipitation and time‐varying biases in southern high‐latitude pressure fields
10.1111/jmcb.12452,"Abstract This paper develops a bivariate model of inflation and a survey‐based long‐run forecast of inflation that allows for the estimation of the link between trend inflation and the long‐run forecast. Thus, our model allows for the possibilities that long‐run forecasts taken from surveys can be equated with trend inflation, that the two are completely unrelated, or anything in between. Using a variety of inflation measures and survey‐based forecasts for several countries, we find that long‐run forecasts can provide substantial help in refining estimates and fitting and forecasting inflation. It is less helpful to simply equate trend inflation with the long‐run forecasts.",1,abstract this paper develops a bivariate model of inflation and a survey‐based long‐run forecast of inflation that allows for the estimation of the link between trend inflation and the long‐run forecast thus our model allows for the possibilities that long‐run forecasts taken from surveys can be equated with trend inflation that the two are completely unrelated or anything in between using a variety of inflation measures and survey‐based forecasts for several countries we find that long‐run forecasts can provide substantial help in refining estimates and fitting and forecasting inflation it is less helpful to simply equate trend inflation with the long‐run forecasts
10.1080/07350015.2012.663258,"Time varying parameter (TVP) models have enjoyed an increasing popularity in empirical macroeconomics. However, TVP models are parameter-rich and risk over-fitting unless the dimension of the model is small. Motivated by this worry, this article proposes several Time Varying Dimension (TVD) models where the dimension of the model can change over time, allowing for the model to automatically choose a more parsimonious TVP representation, or to switch between different parsimonious representations. Our TVD models all fall in the category of dynamic mixture models. We discuss the properties of these models and present methods for Bayesian inference. An application involving U.S. inflation forecasting illustrates and compares the different TVD models. We find our TVD approaches exhibit better forecasting performance than many standard benchmarks and shrink toward parsimonious specifications. This article has online supplementary materials.",1,time varying parameter tvp models have enjoyed an increasing popularity in empirical macroeconomics however tvp models are parameterrich and risk overfitting unless the dimension of the model is small motivated by this worry this article proposes several time varying dimension tvd models where the dimension of the model can change over time allowing for the model to automatically choose a more parsimonious tvp representation or to switch between different parsimonious representations our tvd models all fall in the category of dynamic mixture models we discuss the properties of these models and present methods for bayesian inference an application involving us inflation forecasting illustrates and compares the different tvd models we find our tvd approaches exhibit better forecasting performance than many standard benchmarks and shrink toward parsimonious specifications this article has online supplementary materials
10.1080/1350485042000318448,This study revisits the issue of forecasting changes in inflation using non-linear non-parametric methods. The results indicate the presence of threshold effects in the relationship between the information in the term structure and changes in the rate of inflation.,1,this study revisits the issue of forecasting changes in inflation using nonlinear nonparametric methods the results indicate the presence of threshold effects in the relationship between the information in the term structure and changes in the rate of inflation
10.1111/j.1465-7295.2010.00328.x,"We estimate a forward-looking New Keynesian Phillips Curve (NKPC) for the United States using data from the Survey of Professional Forecasters as proxy for expected inflation. We obtain significant and plausible estimates for the structural parameters independently of whether we use the output gap or unit labor costs as a measure of marginal costs. Moreover, when estimating a Phillips curve where lagged inflation enters due to price indexation by nonreoptimizing firms, we obtain significant parameter estimates of the sign predicted by theory independently of the marginal cost measure used. (JEL E31)",1,we estimate a forwardlooking new keynesian phillips curve nkpc for the united states using data from the survey of professional forecasters as proxy for expected inflation we obtain significant and plausible estimates for the structural parameters independently of whether we use the output gap or unit labor costs as a measure of marginal costs moreover when estimating a phillips curve where lagged inflation enters due to price indexation by nonreoptimizing firms we obtain significant parameter estimates of the sign predicted by theory independently of the marginal cost measure used jel e
,"This paper presents the results of research into the construction of a composite leading indicator of the Irish rate of inflation, as measured by the annual percentage change in the Consumer Price Index (CPI). It follows the work of Fagan and Fell (1994) who applied the business cycle leading indicator methodology, initially established by Mitchell and Burns (1938, 1946), to construct a composite leading indicator of the Irish business cycle.",1,this paper presents the results of research into the construction of a composite leading indicator of the irish rate of inflation as measured by the annual percentage change in the consumer price index cpi it follows the work of fagan and fell who applied the business cycle leading indicator methodology initially established by mitchell and burns to construct a composite leading indicator of the irish business cycle
,"Inflation forecasting plays a central role in monetary policy formulation. At the same time, recent international empirical evidence suggests that with the decline in inflation of recent years, the joint dynamics of this variable and its potential predictors has changed and inflation has become more unpredictable. Using a univariate model as a benchmark, we evaluate the predictive capacity of certain causal models linked to di¤erent inflation theories, such as the Phillips Curve and a monetary VAR. We also analyze the predictive power of models that use factors that combine the overall variability of a large number of business cycle time series as predictors. We compare their relative performance using a set of parametric and non-parametric tests proposed by Diebold and Mariano (1995). Although the univariate model performs best, as the forecast horizon lengthens, multivariate models performance improves. In particular, a monetary VAR performs better than the univariate ARMA model in the case of a one-year horizon. Nevertheless, when tests are calculated to evaluate the statistical significance of di¤erences in the predictive capacity of models, taking a univariate ARMA model as a benchmark, diferences are not statistically significant. Finally, estimated models are pooled to forecast inflation. Some of the forecast combinations outperform the best individual forecast over a one-year horizon. Taking into account that a one year-horizon is relevant for economic policy decisions, the possibility of combining both univariate and multivariate models for forecasting purpose is interesting, because it it can also be helpful to answer specific economic policy questions.",1,inflation forecasting plays a central role in monetary policy formulation at the same time recent international empirical evidence suggests that with the decline in inflation of recent years the joint dynamics of this variable and its potential predictors has changed and inflation has become more unpredictable using a univariate model as a benchmark we evaluate the predictive capacity of certain causal models linked to di¤erent inflation theories such as the phillips curve and a monetary var we also analyze the predictive power of models that use factors that combine the overall variability of a large number of business cycle time series as predictors we compare their relative performance using a set of parametric and nonparametric tests proposed by diebold and mariano although the univariate model performs best as the forecast horizon lengthens multivariate models performance improves in particular a monetary var performs better than the univariate arma model in the case of a oneyear horizon nevertheless when tests are calculated to evaluate the statistical significance of di¤erences in the predictive capacity of models taking a univariate arma model as a benchmark diferences are not statistically significant finally estimated models are pooled to forecast inflation some of the forecast combinations outperform the best individual forecast over a oneyear horizon taking into account that a one yearhorizon is relevant for economic policy decisions the possibility of combining both univariate and multivariate models for forecasting purpose is interesting because it it can also be helpful to answer specific economic policy questions
10.1515/jtse-2020-0021,"Abstract This paper investigates the use of the dynamic model averaging (DMA) approach for identifying good inflation predictors and forecasting inflation in Mongolia, one of the most commodity-dependent economies. The DMA approach allows for both a set of predictors for inflation and marginal effects of predictors to change over time. Our empirical work resulted in several novel findings. First, external variables (i.e., China’s growth, China’s inflation, and change in oil price) play an important role in forecasting inflation and change considerably over time and over forecast horizons. Second, among domestic variables, wage inflation and M2 growth are currently the best predictors for short and longer forecast horizons. Third, the use of DMA leads to substantial improvements in forecast performance, and DMA (2,15) with the chosen forgetting factors is the best performer in predicting inflation for Mongolia.",1,abstract this paper investigates the use of the dynamic model averaging dma approach for identifying good inflation predictors and forecasting inflation in mongolia one of the most commoditydependent economies the dma approach allows for both a set of predictors for inflation and marginal effects of predictors to change over time our empirical work resulted in several novel findings first external variables ie china’s growth china’s inflation and change in oil price play an important role in forecasting inflation and change considerably over time and over forecast horizons second among domestic variables wage inflation and m growth are currently the best predictors for short and longer forecast horizons third the use of dma leads to substantial improvements in forecast performance and dma with the chosen forgetting factors is the best performer in predicting inflation for mongolia
10.1108/eb002680,"The purpose of this article is to provide some further empirical evidence on the ex ante forecasting performance of the three major independent modelling groups in the United Kingdom, namely, the National Institute of Economic and Social Research (NI), the Centre for Economic Forecasting of the London Business School (LBS) and the Liverpool Modelling Group (LI). The motivation for our analysis is threefold. First is the fact that according to many forecasting practitioners, the ultimate test of an econometric model is its predictive ability.",1,the purpose of this article is to provide some further empirical evidence on the ex ante forecasting performance of the three major independent modelling groups in the united kingdom namely the national institute of economic and social research ni the centre for economic forecasting of the london business school lbs and the liverpool modelling group li the motivation for our analysis is threefold first is the fact that according to many forecasting practitioners the ultimate test of an econometric model is its predictive ability
10.2307/1992222,"Carosio, Giovanni, and Ignazio Visco. Nota sulla Costruzione di un Tasso di Interesse Reale. Estratto dal Bollettino della Banca d'Italia 32 (Ottobre-Dicembre 1977), 797-811 . Fama, Eugene F. Short-term Interest Rates as Predictors of Inflation. American Economic Review 65 (June 1975), 269-82. Fama, Eugene F., and Andre Farber. Bonds and Foreign Exchange. American Economic Review 69 (September 1979), 639-49. Fischer, Stanley. Demand for Index Bonds. Journal of Political Economy 83 (June 1975), 509_34 Hartman, Richard, and John H. Makin. Uncertainty and Interest Rates: Theory and Empirical Tests. National Bureau of Economic Research, Working Paper No. 906, June 1982. Hess, Patrick J., and James L. Bicksler. Capital Asset Prices vs. Time Series Models as Predictors of Inflation. Journal of Financial Economics 2 (December 1975), 341-60. Mundell, Robert A. and Real Interest. Journal of Political Economy 71 (June 1963), 280-83. Nelson, Charles R., and William G. Schwert. Short-term Interest Rates as Predictors of Inflation: On Testing the Hypothesis that the Real Rate of Interest Is Constant. American Economic Review 67 (June 1977), 478-86. Papadia, Francesco. Forward Exchange Rates as Predictors of Future Spot Rates and the Efficiency of the Foreign Exchange Market. Journal of Banking and Finance S (June 1981), 217-40. Papadia, Francesco, and Vittorio Basano. EEC-DG II Inflationary Expectations Surveybased Inflationary Expectations for the EEC Countries. Economic Papers of the Commission of the European Communities, Directorate-General for Economic and Firlancial Affairs, No. 1, May 1981. Pearce, Douglas K. Comparing Survey and Rational Measures of Expected Inflation: Forecast Performance and Interest Rate Effects. Journal of Money, Credit, and Banking 11 (November 1979), 447-56. Visco, Ignazio. Measurement and Analysis of Inflation Expectations: The Case of Italy. Economic Papers, Barik of Italy-Research Department (June 1979), 149-242. , ,",1,carosio giovanni and ignazio visco nota sulla costruzione di un tasso di interesse reale estratto dal bollettino della banca ditalia ottobredicembre fama eugene f shortterm interest rates as predictors of inflation american economic review june fama eugene f and andre farber bonds and foreign exchange american economic review september fischer stanley demand for index bonds journal of political economy june hartman richard and john h makin uncertainty and interest rates theory and empirical tests national bureau of economic research working paper no june hess patrick j and james l bicksler capital asset prices vs time series models as predictors of inflation journal of financial economics december mundell robert a and real interest journal of political economy june nelson charles r and william g schwert shortterm interest rates as predictors of inflation on testing the hypothesis that the real rate of interest is constant american economic review june papadia francesco forward exchange rates as predictors of future spot rates and the efficiency of the foreign exchange market journal of banking and finance s june papadia francesco and vittorio basano eecdg ii inflationary expectations surveybased inflationary expectations for the eec countries economic papers of the commission of the european communities directorategeneral for economic and firlancial affairs no may pearce douglas k comparing survey and rational measures of expected inflation forecast performance and interest rate effects journal of money credit and banking november visco ignazio measurement and analysis of inflation expectations the case of italy economic papers barik of italyresearch department june
10.19139/soic-2310-5070-1767,"This paper presents a comparison of statistical classical methods and machine learning algorithms for time series forecasting notably the Exponential Smoothing, hybrid ARIMA-GARCH model, K-Nearest Neighbors (KNN), Prophet, and Long-Short Term Memory (LSTM). The data set used in this study is related to US inflation and covers the period from 1965 to 2021. The performance of the models was evaluated using different metrics especially Mean Squared Error (MSE), Mean Absolute Error (MAE), Median Absolute Error (Median AE), and Root Mean Squared Error (RMSE). The results of the numerical comparison show that the best performance was achieved by Exponential Smoothing, followed closely by KNN. The results indicate that these two models are well-suited for forecasting inflation in the US. ARIMA-GARCH, LSTM, and Prophet performed relatively poorly in comparison. Overall, the findings of this study can be useful for practitioners in choosing the most suitable method for forecasting inflation in the US in the short-term period.",1,this paper presents a comparison of statistical classical methods and machine learning algorithms for time series forecasting notably the exponential smoothing hybrid arimagarch model knearest neighbors knn prophet and longshort term memory lstm the data set used in this study is related to us inflation and covers the period from to the performance of the models was evaluated using different metrics especially mean squared error mse mean absolute error mae median absolute error median ae and root mean squared error rmse the results of the numerical comparison show that the best performance was achieved by exponential smoothing followed closely by knn the results indicate that these two models are wellsuited for forecasting inflation in the us arimagarch lstm and prophet performed relatively poorly in comparison overall the findings of this study can be useful for practitioners in choosing the most suitable method for forecasting inflation in the us in the shortterm period
10.1353/eca.2010.0015,"Dynamic stochastic general equilibrium (DSGE) models are a prominent tool for forecasting at central banks, and the competitive forecasting performance of these models relative to alternatives, including official forecasts, has been documented. When evaluating DSGE models on an absolute basis, however, we find that the benchmark estimated medium-scale DSGE model forecasts inflation and GDP growth very poorly, although statistical and judgmental forecasts do equally poorly. Our finding is the DSGE model analogue of the literature documenting the recent poor performance of macroeconomic forecasts relative to simple naive forecasts since the onset of the Great Moderation. Although this finding is broadly consistent with the DSGE model we employ—the model itself implies that especially under strong monetary policy, inflation deviations should be unpredictable—a ""wrong"" model may also have the same implication. We therefore argue that forecasting ability during the Great Moderation is not a good metric by which to judge models.",1,dynamic stochastic general equilibrium dsge models are a prominent tool for forecasting at central banks and the competitive forecasting performance of these models relative to alternatives including official forecasts has been documented when evaluating dsge models on an absolute basis however we find that the benchmark estimated mediumscale dsge model forecasts inflation and gdp growth very poorly although statistical and judgmental forecasts do equally poorly our finding is the dsge model analogue of the literature documenting the recent poor performance of macroeconomic forecasts relative to simple naive forecasts since the onset of the great moderation although this finding is broadly consistent with the dsge model we employ—the model itself implies that especially under strong monetary policy inflation deviations should be unpredictable—a wrong model may also have the same implication we therefore argue that forecasting ability during the great moderation is not a good metric by which to judge models
10.1109/mcsi.2015.34,"Inflation is a very important macroeconomic indicator, which measures the change in the general level of prices of goods and services. The monthly time series of the annual inflation rate is defined as the growth rate of the monthly time series of the consumer price index with respect to the corresponding month of the previous year. The annual inflation rate might not always be the appropriate measure of inflation, mainly due to the fact that it does not provide up-to-date information on the level of inflation. The harmonic analysis shows that the annual inflation rate deforms and delays the information with respect to the monthly inflation rate. This conclusion can be extremely important in the forecasting of the inflation rate, as well as in the process of economic decision making. The new method for the construction of the annual inflation rate forecasts is proposed. The advantage is that it is able to catch breaks and other instabilities in the future development of the time series.",1,inflation is a very important macroeconomic indicator which measures the change in the general level of prices of goods and services the monthly time series of the annual inflation rate is defined as the growth rate of the monthly time series of the consumer price index with respect to the corresponding month of the previous year the annual inflation rate might not always be the appropriate measure of inflation mainly due to the fact that it does not provide uptodate information on the level of inflation the harmonic analysis shows that the annual inflation rate deforms and delays the information with respect to the monthly inflation rate this conclusion can be extremely important in the forecasting of the inflation rate as well as in the process of economic decision making the new method for the construction of the annual inflation rate forecasts is proposed the advantage is that it is able to catch breaks and other instabilities in the future development of the time series
,"Inflation forecasting is an important but difficult task. Here, we explore advances in machine learning (ML) methods and the availability of new datasets to forecast US inflation. Despite the skepticism in the previous literature, we show that ML models with a large number of covariates are systematically more accurate than the benchmarks. The ML method that deserves more attention is the random forest model, which dominates all other models. Its good performance is due not only to its specific method of variable selection but also the potential nonlinearities between past key macroeconomic variables and inflation.",1,inflation forecasting is an important but difficult task here we explore advances in machine learning ml methods and the availability of new datasets to forecast us inflation despite the skepticism in the previous literature we show that ml models with a large number of covariates are systematically more accurate than the benchmarks the ml method that deserves more attention is the random forest model which dominates all other models its good performance is due not only to its specific method of variable selection but also the potential nonlinearities between past key macroeconomic variables and inflation
10.1086/260699,"Earlier analysis of unanticipated money growth is extended to output (GNP) and the price level (GNP deflator) for recent U.S. experience. Price level determination is more complicated than output determination, because both anticipated and unanticipated money movements are involved. Empirical results accord well with the model--notably, they support the key hypothesis of a one-to-one, contemporaneous link between anticipated money and the price level. Precise estimates are obtained for the lagged responses of output and prices to unanticipated money movements. Cross-equation comparisons indicate that the price response to unanticipated money movements has a longer lag than the output response. A form of lagged adjustment in money demand can account for this difference. The forecasts for inflation average 5.5 percent per year for 1977-80.",1,earlier analysis of unanticipated money growth is extended to output gnp and the price level gnp deflator for recent us experience price level determination is more complicated than output determination because both anticipated and unanticipated money movements are involved empirical results accord well with the modelnotably they support the key hypothesis of a onetoone contemporaneous link between anticipated money and the price level precise estimates are obtained for the lagged responses of output and prices to unanticipated money movements crossequation comparisons indicate that the price response to unanticipated money movements has a longer lag than the output response a form of lagged adjustment in money demand can account for this difference the forecasts for inflation average percent per year for
