DOI,Abstract,Label,Cleaned_Abstract
10.17148/ijarcce.2019.8107,"The stock market has always been a promising avenue for lucrative investing, but most of the profit making depends on the analysis of the current and past market scenario followed by subsequent predictive actions. The currently overblown market economy has given rise to numerous variables which need to be considered before making a beneficial transaction in the stock market. Manually analysing all these variables and affecting factors is too cumbersome and error prone. Therefore, a Machine Learning approach is best suited for analysis of such a seemingly chaotic system. In this project we are using Machine learning, which give a prediction of various aspects of a particular stock or an index, such as future values of the opening price, closing price, index value etc. This will help investors and traders make better and faster decisions.",0,the stock market has always been a promising avenue for lucrative investing but most of the profit making depends on the analysis of the current and past market scenario followed by subsequent predictive actions the currently overblown market economy has given rise to numerous variables which need to be considered before making a beneficial transaction in the stock market manually analysing all these variables and affecting factors is too cumbersome and error prone therefore a machine learning approach is best suited for analysis of such a seemingly chaotic system in this project we are using machine learning which give a prediction of various aspects of a particular stock or an index such as future values of the opening price closing price index value etc this will help investors and traders make better and faster decisions
10.1111/joes.12102,"Abstract ‘A blindfolded chimpanzee throwing darts at The Wall Street Journal could select a portfolio that would do as well as the (stock market) experts’ [Malkiel (2003) The efficient market hypothesis and its critics. Journal of Economic Perspectives 17(1): 59–82)]. However, what if this chimpanzee could browse the Internet before throwing any darts? In this paper, we ask whether online news has any influence on the financial market, and we also investigate how much influence it has. We explore the burgeoning literature on the predictability of financial movements using online information and report its mixed findings. In addition, we collate the efforts of various disciplines, including economics, text mining, sentiment analysis and machine learning, and we offer suggestions for future research.",0,abstract ‘a blindfolded chimpanzee throwing darts at the wall street journal could select a portfolio that would do as well as the stock market experts’ malkiel the efficient market hypothesis and its critics journal of economic perspectives – however what if this chimpanzee could browse the internet before throwing any darts in this paper we ask whether online news has any influence on the financial market and we also investigate how much influence it has we explore the burgeoning literature on the predictability of financial movements using online information and report its mixed findings in addition we collate the efforts of various disciplines including economics text mining sentiment analysis and machine learning and we offer suggestions for future research
10.1109/icdmw.2018.00195,"The price of the stocks is an important indicator for a company and many factors can affect their values. Different events may affect public sentiments and emotions differently, which may have an effect on the trend of stock market prices. Because of dependency on various factors, the stock prices are not static, but are instead dynamic, highly noisy and nonlinear time series data. Due to its great learning capability for solving the nonlinear time series prediction problems, machine learning has been applied to this research area. Learning-based methods for stock price prediction are very popular and a lot of enhanced strategies have been used to improve the performance of the learning based predictors. However, performing successful stock market prediction is still a challenge. News articles and social media data are also very useful and important in financial prediction, but currently no good method exists that can take these social media into consideration to provide better analysis of the financial market. This paper aims to successfully predict stock price through analyzing the relationship between the stock price and the news sentiments. A novel enhanced learning-based method for stock price prediction is proposed that considers the effect of news sentiments. Compared with existing learning-based methods, the effectiveness of this new enhanced learning-based method is demonstrated by using the real stock price data set with an improvement of performance in terms of reducing the Mean Square Error (MSE). The research work and findings of this paper not only demonstrate the merits of the proposed method, but also points out the correct direction for future work in this area.",0,the price of the stocks is an important indicator for a company and many factors can affect their values different events may affect public sentiments and emotions differently which may have an effect on the trend of stock market prices because of dependency on various factors the stock prices are not static but are instead dynamic highly noisy and nonlinear time series data due to its great learning capability for solving the nonlinear time series prediction problems machine learning has been applied to this research area learningbased methods for stock price prediction are very popular and a lot of enhanced strategies have been used to improve the performance of the learning based predictors however performing successful stock market prediction is still a challenge news articles and social media data are also very useful and important in financial prediction but currently no good method exists that can take these social media into consideration to provide better analysis of the financial market this paper aims to successfully predict stock price through analyzing the relationship between the stock price and the news sentiments a novel enhanced learningbased method for stock price prediction is proposed that considers the effect of news sentiments compared with existing learningbased methods the effectiveness of this new enhanced learningbased method is demonstrated by using the real stock price data set with an improvement of performance in terms of reducing the mean square error mse the research work and findings of this paper not only demonstrate the merits of the proposed method but also points out the correct direction for future work in this area
10.1109/ijcnn.2014.6889969,"This paper improves stock market prediction based on genetic algorithms (GA) and wavelet neural networks (WNN) and reports significantly better accuracies compared to existing approaches to stock market prediction, including the hierarchical GA (HGA) WNN. Specifically, we added information such as trading volume as inputs and we used the Morlet wavelet function instead of Morlet-Gaussian wavelet function in our prediction model. We also employed a smaller number of hidden nodes in WNN compared to other research work. The prediction system is tested using Shenzhen Composite Index data.",0,this paper improves stock market prediction based on genetic algorithms ga and wavelet neural networks wnn and reports significantly better accuracies compared to existing approaches to stock market prediction including the hierarchical ga hga wnn specifically we added information such as trading volume as inputs and we used the morlet wavelet function instead of morletgaussian wavelet function in our prediction model we also employed a smaller number of hidden nodes in wnn compared to other research work the prediction system is tested using shenzhen composite index data
10.1109/comitcon.2019.8862265,"Stock Market trend prediction will always remain a challenging task due to stochastic nature. The enormous amount of data generated by the news, blogs, reviews, financial reports and social media are considered a treasure of knowledge for researchers and investors. The present work focuses to observe fluctuations in stock prices with respect to the relevant news articles of a company. In this paper, a daily prediction model is proposed using historical data and news articles to predict the Indian stock market movements. Classifier Naïve Bayes is used to categorize the news text having negative or positive sentiment. The count of the positive and negative sentiment of news articles for each day and variance of adjacent days close price along with historical data is used for prediction purpose and an accuracy ranging from 65.30 to 91.2 % achieved with various machine learning techniques.",0,stock market trend prediction will always remain a challenging task due to stochastic nature the enormous amount of data generated by the news blogs reviews financial reports and social media are considered a treasure of knowledge for researchers and investors the present work focuses to observe fluctuations in stock prices with respect to the relevant news articles of a company in this paper a daily prediction model is proposed using historical data and news articles to predict the indian stock market movements classifier naïve bayes is used to categorize the news text having negative or positive sentiment the count of the positive and negative sentiment of news articles for each day and variance of adjacent days close price along with historical data is used for prediction purpose and an accuracy ranging from to achieved with various machine learning techniques
10.1109/iss1.2017.8389253,"Stock market prediction has been an area of interest for investors as well as researchers for many years due to its volatile, complex and regularly changing in nature, making it difficult to make reliable predictions This paper proposes an approach towards prediction of stock market trends using machine learning models like Random Forest model and Support Vector Machine. The Random Forest model is an ensemble learning method that has been an exceedingly successful model for classification and regression. Support vector machine is a machine learning model for classification. However, this model is mostly used for classification. These techniques are used to forecast whether the price of a stock in the future will be higher than its price on a given day, based on historical data while providing an in-depth understanding of the models being used.",0,stock market prediction has been an area of interest for investors as well as researchers for many years due to its volatile complex and regularly changing in nature making it difficult to make reliable predictions this paper proposes an approach towards prediction of stock market trends using machine learning models like random forest model and support vector machine the random forest model is an ensemble learning method that has been an exceedingly successful model for classification and regression support vector machine is a machine learning model for classification however this model is mostly used for classification these techniques are used to forecast whether the price of a stock in the future will be higher than its price on a given day based on historical data while providing an indepth understanding of the models being used
10.1109/tcss.2022.3182375,"Financial news disclosures provide valuable information for traders and investors while making stock market investment decisions. Essential but challenging, the stock market prediction problem has attracted significant attention from both researchers and practitioners. Conventional machine learning models often fail to interpret the content of financial news due to the complexity and ambiguity of natural language used in the news. Inspired by the success of recurrent neural networks (RNNs) in sequential data processing, we propose an ensemble RNN approach (long short-term memory, gated recurrent unit, and SimpleRNN) to predict stock market movements. To avoid extracting tens of thousands of features using traditional natural language processing methods, we apply sentiment analysis and the sliding window method to extract only the most representative features. Our experimental results confirm the effectiveness of these two methods for feature extraction and show that the proposed ensemble approach is able to outperform other models under comparison.",0,financial news disclosures provide valuable information for traders and investors while making stock market investment decisions essential but challenging the stock market prediction problem has attracted significant attention from both researchers and practitioners conventional machine learning models often fail to interpret the content of financial news due to the complexity and ambiguity of natural language used in the news inspired by the success of recurrent neural networks rnns in sequential data processing we propose an ensemble rnn approach long shortterm memory gated recurrent unit and simplernn to predict stock market movements to avoid extracting tens of thousands of features using traditional natural language processing methods we apply sentiment analysis and the sliding window method to extract only the most representative features our experimental results confirm the effectiveness of these two methods for feature extraction and show that the proposed ensemble approach is able to outperform other models under comparison
10.1109/iciiecs.2015.7192906,"Nowadays stock market is the one of the major sources of raising resources for India and is act as a key driver for economic growth of a country. The stock market forecasting is a very difficult and highly complicated task because it is affected by many factors such as economic conditions, investor's sentiments and political events etc. The stock market series are generally dynamic, nonparametric, noisy and chaotic by nature. Although many soft computing techniques have been widely used, Support Vector Machine (SVM) has gained its popularity and it has outperformed Artificial Neural Network (ANN) also. Even though SVM is novel and performs best in many applications, the practicality of SVM is impacted due to the problems of choosing suitable parameters of SVM (C, σ and ε). The Cuckoo Search (CS) is based on the Swarm Intelligence optimization technique and is very simple to tune the parameters of SVM. The proposed hybrid CS-SVM technique has been proven to be able to generate better results when compared to ANN and SVM in the prediction of the stock price movement.",0,nowadays stock market is the one of the major sources of raising resources for india and is act as a key driver for economic growth of a country the stock market forecasting is a very difficult and highly complicated task because it is affected by many factors such as economic conditions investors sentiments and political events etc the stock market series are generally dynamic nonparametric noisy and chaotic by nature although many soft computing techniques have been widely used support vector machine svm has gained its popularity and it has outperformed artificial neural network ann also even though svm is novel and performs best in many applications the practicality of svm is impacted due to the problems of choosing suitable parameters of svm c σ and ε the cuckoo search cs is based on the swarm intelligence optimization technique and is very simple to tune the parameters of svm the proposed hybrid cssvm technique has been proven to be able to generate better results when compared to ann and svm in the prediction of the stock price movement
10.5121/ijsc.2012.3203,"Globalization has made the stock market prediction (SMP) accuracy more challenging and rewarding for the researchers and other participants in the stock market. Local and global economic situations along with the company's financial strength and prospects have to be taken into account to improve the prediction accuracy. Artificial Neural Networks (ANN) has been identified to be one of the dominant data mining techniques in stock market prediction area. In this paper, we survey different ANN models that have been experimented in SMP with the special enhancement techniques used with them to improve the accuracy. Also, we explore the possible research strategies in this accuracy driven ANN models.",0,globalization has made the stock market prediction smp accuracy more challenging and rewarding for the researchers and other participants in the stock market local and global economic situations along with the companys financial strength and prospects have to be taken into account to improve the prediction accuracy artificial neural networks ann has been identified to be one of the dominant data mining techniques in stock market prediction area in this paper we survey different ann models that have been experimented in smp with the special enhancement techniques used with them to improve the accuracy also we explore the possible research strategies in this accuracy driven ann models
10.35940/ijitee.c9733.0111322,"The paper focuses on predicting the Nifty 50 Index by using 8 Supervised Machine Learning Models. The techniques used for empirical study are Adaptive Boost (AdaBoost), k-Nearest Neighbors (kNN), Linear Regression (LR), Artificial Neural Network (ANN), Random Forest (RF), Stochastic Gradient Descent (SGD), Support Vector Machine (SVM) and Decision Trees (DT). Experiments are based on historical data of Nifty 50 Index of Indian Stock Market from 22nd April, 1996 to 16th April, 2021, which is time series data of around 25 years. During the period there were 6220 trading days excluding all the non trading days. The entire trading dataset was divided into 4 subsets of different size-25% of entire data, 50% of entire data, 75% of entire data and entire data. Each subset was further divided into 2 parts-training data and testing data. After applying 3 tests- Test on Training Data, Test on Testing Data and Cross Validation Test on each subset, the prediction performance of the used models were compared and after comparison, very interesting results were found. The evaluation results indicate that Adaptive Boost, k- Nearest Neighbors, Random Forest and Decision Trees under performed with increase in the size of data set. Linear Regression and Artificial Neural Network shown almost similar prediction results among all the models but Artificial Neural Network took more time in training and validating the model. Thereafter Support Vector Machine performed better among rest of the models but with increase in the size of data set, Stochastic Gradient Descent performed better than Support Vector Machine.",0,the paper focuses on predicting the nifty index by using supervised machine learning models the techniques used for empirical study are adaptive boost adaboost knearest neighbors knn linear regression lr artificial neural network ann random forest rf stochastic gradient descent sgd support vector machine svm and decision trees dt experiments are based on historical data of nifty index of indian stock market from nd april to th april which is time series data of around years during the period there were trading days excluding all the non trading days the entire trading dataset was divided into subsets of different size of entire data of entire data of entire data and entire data each subset was further divided into partstraining data and testing data after applying tests test on training data test on testing data and cross validation test on each subset the prediction performance of the used models were compared and after comparison very interesting results were found the evaluation results indicate that adaptive boost k nearest neighbors random forest and decision trees under performed with increase in the size of data set linear regression and artificial neural network shown almost similar prediction results among all the models but artificial neural network took more time in training and validating the model thereafter support vector machine performed better among rest of the models but with increase in the size of data set stochastic gradient descent performed better than support vector machine
10.48550/arxiv.2212.12717,"Existing surveys on stock market prediction often focus on traditional machine learning methods instead of deep learning methods. This motivates us to provide a structured and comprehensive overview of the research on stock market prediction. We present four elaborated subtasks of stock market prediction and propose a novel taxonomy to summarize the state-of-the-art models based on deep neural networks. In addition, we also provide detailed statistics on the datasets and evaluation metrics commonly used in the stock market. Finally, we point out several future directions by sharing some new perspectives on stock market prediction.",0,existing surveys on stock market prediction often focus on traditional machine learning methods instead of deep learning methods this motivates us to provide a structured and comprehensive overview of the research on stock market prediction we present four elaborated subtasks of stock market prediction and propose a novel taxonomy to summarize the stateoftheart models based on deep neural networks in addition we also provide detailed statistics on the datasets and evaluation metrics commonly used in the stock market finally we point out several future directions by sharing some new perspectives on stock market prediction
10.1109/itaic.2014.7065011,"Stock market is the most popular investment scheme promising high returns albeit some risks. An intelligent stock prediction model would thus be desirable. So, this paper aims at surveying recent literature in the area of Neural Network, Hidden Markov Model and Support Vector Machine used to predict the stock market fluctuation. Neural networks and SVM are identified to be the leading machine learning techniques in stock market prediction area. Also, a model for predicting stock market using HMM is presented. Traditional techniques lack in covering stock price fluctuations and so new approaches have been developed for analysis of stock price variations. Markov Model is one such recent approach promising better results. In this paper a predicting method using Hidden Markov Model is proposed to provide better accuracy and a comparison of the existing techniques is also done.",0,stock market is the most popular investment scheme promising high returns albeit some risks an intelligent stock prediction model would thus be desirable so this paper aims at surveying recent literature in the area of neural network hidden markov model and support vector machine used to predict the stock market fluctuation neural networks and svm are identified to be the leading machine learning techniques in stock market prediction area also a model for predicting stock market using hmm is presented traditional techniques lack in covering stock price fluctuations and so new approaches have been developed for analysis of stock price variations markov model is one such recent approach promising better results in this paper a predicting method using hidden markov model is proposed to provide better accuracy and a comparison of the existing techniques is also done
10.1142/s0218001402001861,"In this paper, a hybrid approach to stock market forecasting is presented. It entails utilizing a mixture of hybrid experts, each expert embedding a genetic classifier coupled with an artificial neural network. Information retrieved from technical analysis is supplied as input to genetic classifiers, while past stock market prices — together with other relevant data — are used as input to neural networks. In this way it is possible to implement a strategy that resembles the one used by human experts. In particular, genetic classifiers based on technical-analysis domain knowledge are used to identify quasi-stationary regimes within the financial data series, whereas neural networks are designed to perform context-dependent predictions. For this purpose, a novel kind of feedforward artificial neural network has been defined whereby effective stock market predictors can be implemented without the need for complex recurrent neural architectures. Experiments were performed on a major Italian stock market index, also taking into account trading commissions. The results point to the good forecasting capability of the proposed approach, which allowed outperforming the well known buy-and-hold strategy, as well as predictions obtained using recurrent neural networks.",0,in this paper a hybrid approach to stock market forecasting is presented it entails utilizing a mixture of hybrid experts each expert embedding a genetic classifier coupled with an artificial neural network information retrieved from technical analysis is supplied as input to genetic classifiers while past stock market prices — together with other relevant data — are used as input to neural networks in this way it is possible to implement a strategy that resembles the one used by human experts in particular genetic classifiers based on technicalanalysis domain knowledge are used to identify quasistationary regimes within the financial data series whereas neural networks are designed to perform contextdependent predictions for this purpose a novel kind of feedforward artificial neural network has been defined whereby effective stock market predictors can be implemented without the need for complex recurrent neural architectures experiments were performed on a major italian stock market index also taking into account trading commissions the results point to the good forecasting capability of the proposed approach which allowed outperforming the well known buyandhold strategy as well as predictions obtained using recurrent neural networks
10.1109/access.2023.3318478,"Stock market prediction (SMP) is a challenging task due to its uncertainty, nonlinearity, and volatility. Machine learning models, such as artificial neural networks (ANNs) and support vector regression (SVR), have been widely used for stock market prediction and achieved high performance in the sense of ""minimum errors."" In the context of SMP, however, it is more meaningful to measure the performance using ""minimum cost."" For example, a false positive error (FPE) could result in a big trading loss, while a false negative error (FNE) might just miss a chance. For a ""cautious"" investor, fewer FPEs are preferable. In fact, cost-sensitive learning has been used in areas such as fraud detection and medical diagnosis. In our earlier study, we proposed a false-sensitive method called focal-loss LightBGM (FL-LightGBM) for SMP by introducing a cost-aware loss in LightGBM, which is known to be a fast and efficient gradient-boosting learning algorithm for solving large-scale problems. FL-LightBGM, however, still assumes that all false negative errors (or false positive errors) contribute equally to the final cost. Such learned trading strategies might be useful only for an investor who is always ""aggressive"" or ""cautious."" In practice, some errors may result in irreversible loss, so it is important to measure the cost based on ""data"" rather than the investor’s character. In this paper, we propose a new method called cost-harmonization loss-based LightGBM (CHL-LightGBM), in which the cost for each datum can be calculated dynamically based on the difficulty of the datum. To verify the effectiveness of CHL-LightGBM, comparisons have been made among LightGBM, XGBoost, decision trees, FL-LightGBM, and CHL-LightGBM for stock predictions on data from Shanghai, Hong Kong, and NASDAQ Stock Exchanges. The simulation results show that although there is no significant difference between CHL-LightGBM and other models on the accuracy and winning rate, CHL-LightGBM obtained the highest annual return on all the test data.",0,stock market prediction smp is a challenging task due to its uncertainty nonlinearity and volatility machine learning models such as artificial neural networks anns and support vector regression svr have been widely used for stock market prediction and achieved high performance in the sense of minimum errors in the context of smp however it is more meaningful to measure the performance using minimum cost for example a false positive error fpe could result in a big trading loss while a false negative error fne might just miss a chance for a cautious investor fewer fpes are preferable in fact costsensitive learning has been used in areas such as fraud detection and medical diagnosis in our earlier study we proposed a falsesensitive method called focalloss lightbgm fllightgbm for smp by introducing a costaware loss in lightgbm which is known to be a fast and efficient gradientboosting learning algorithm for solving largescale problems fllightbgm however still assumes that all false negative errors or false positive errors contribute equally to the final cost such learned trading strategies might be useful only for an investor who is always aggressive or cautious in practice some errors may result in irreversible loss so it is important to measure the cost based on data rather than the investor’s character in this paper we propose a new method called costharmonization lossbased lightgbm chllightgbm in which the cost for each datum can be calculated dynamically based on the difficulty of the datum to verify the effectiveness of chllightgbm comparisons have been made among lightgbm xgboost decision trees fllightgbm and chllightgbm for stock predictions on data from shanghai hong kong and nasdaq stock exchanges the simulation results show that although there is no significant difference between chllightgbm and other models on the accuracy and winning rate chllightgbm obtained the highest annual return on all the test data
10.1109/csde50874.2020.9411609,"Stock price prediction is one of the most extensively studied and challenging glitches, which is acting so many academicians and industries experts from many fields comprising of economics, and business, arithmetic, and computational science. Predicting the stock market is not a simple task, mainly as a magnitude of the close to random-walk behavior of a stock time series. Millions of people across the globe are investing in stock market daily. A good stock price prediction model will help investors, management and decision makers in making correct and effective decisions. In this paper, we review studies on supervised machine learning models in stock market predictions. The study discussed how supervised machine learning techniques are applied to improve accuracy of stock market predictions. Support Vector Machine (SVM) was found to be the most frequently used technique for stock price prediction due to its good performance and accuracy. Other techniques like Artificial Neural Network (ANN), K-Nearest Neighbor (KNN), Naïve Bayes, Random Forest, Linear Regression and Support Vector Regression (SVR) also showed a promising prediction result.",0,stock price prediction is one of the most extensively studied and challenging glitches which is acting so many academicians and industries experts from many fields comprising of economics and business arithmetic and computational science predicting the stock market is not a simple task mainly as a magnitude of the close to randomwalk behavior of a stock time series millions of people across the globe are investing in stock market daily a good stock price prediction model will help investors management and decision makers in making correct and effective decisions in this paper we review studies on supervised machine learning models in stock market predictions the study discussed how supervised machine learning techniques are applied to improve accuracy of stock market predictions support vector machine svm was found to be the most frequently used technique for stock price prediction due to its good performance and accuracy other techniques like artificial neural network ann knearest neighbor knn naïve bayes random forest linear regression and support vector regression svr also showed a promising prediction result
10.1109/rmkmate59243.2023.10369559,"The use of deep learning to forecast stock market prices as well as trends has become increasingly common in the age of big data. Among the most complex challenges in machine learning is the prediction of share values, a task that is intricately tied to a multitude of influencing factors affecting supply and demand dynamics. This study introduces innovative hybrid methodologies for forecasting both stock market indices and stock prices. The initial approach involves the utilization of a Long Short-Term Memory (LSTM) Network. To enhance its predictive capabilities, the training process employs the backpropagation algorithm. Subsequently, the study incorporates an Autoregressive Integrated Moving Average (ARIMA) Model. This model not only unveils fundamental insights into prediction trends but also provides visual representations of projected outcomes. With an average prediction accuracy of 97.66%, the ARIMA model yields satisfactory results. However, it's worth noting that achieving this high accuracy demands the utilization of substantial training data and a considerable number of training epochs. To amplify predictive performance, the entire dataset is systematically divided into 15 distinct segments. Each segment is individually fed into the LSTM model, resulting in the attainment of maximum accuracy for each respective segment. This segmentation strategy has a profound impact on both the model's training time and prediction accuracy, underscoring the critical role of input volume in model performance.",0,the use of deep learning to forecast stock market prices as well as trends has become increasingly common in the age of big data among the most complex challenges in machine learning is the prediction of share values a task that is intricately tied to a multitude of influencing factors affecting supply and demand dynamics this study introduces innovative hybrid methodologies for forecasting both stock market indices and stock prices the initial approach involves the utilization of a long shortterm memory lstm network to enhance its predictive capabilities the training process employs the backpropagation algorithm subsequently the study incorporates an autoregressive integrated moving average arima model this model not only unveils fundamental insights into prediction trends but also provides visual representations of projected outcomes with an average prediction accuracy of the arima model yields satisfactory results however its worth noting that achieving this high accuracy demands the utilization of substantial training data and a considerable number of training epochs to amplify predictive performance the entire dataset is systematically divided into distinct segments each segment is individually fed into the lstm model resulting in the attainment of maximum accuracy for each respective segment this segmentation strategy has a profound impact on both the models training time and prediction accuracy underscoring the critical role of input volume in model performance
10.1109/isc2.2017.8090834,"Stock market prediction has attracted a lot of attention from both business and academia. In this paper, we implement a model based on Recurrent Neural Networks (RNN) with Gated Recurrent Units (GRU) to predict the stock volatility in the Chinese stock market. We also propose many price related features which are used as inputs for our model. Apart from that, we carefully select official accounts from Chinese largest online social networks - Sina Weibo and extract the content posted by these accounts to analyze the public moods. An influence feature is derived based on the public moods to further improve the prediction model. The experimental results show that our model outperforms the baseline method and can achieve a good prediction performance.",0,stock market prediction has attracted a lot of attention from both business and academia in this paper we implement a model based on recurrent neural networks rnn with gated recurrent units gru to predict the stock volatility in the chinese stock market we also propose many price related features which are used as inputs for our model apart from that we carefully select official accounts from chinese largest online social networks sina weibo and extract the content posted by these accounts to analyze the public moods an influence feature is derived based on the public moods to further improve the prediction model the experimental results show that our model outperforms the baseline method and can achieve a good prediction performance
10.1109/wi-iat.2014.91,"When the stock market has become more and more competitive, the stock market prediction has been a hot research topic. Traditional methods are based on historical stock data, which ignore the latest market information. Later although financial news is proposed to access market information, there are some disadvantages for news to predict the stock market. Recently when the micro-blogging service has grown to a popular social media and provides a number of real-time messages for a lot of users, social media is proposed for the stock market prediction. In that case, the high-dimension of textual feature poses a main challenge. In this study, we propose a novel kind of model, Factorization Machine (FM), to predict the trend of stock market. FM not only alleviates the impact of high dimensionality, but also captures some aspects of basic linguistics. Experiments on real-world data show that FM can achieve 81% accuracy and get significantly more profit than state-of-the-art models. In addition, we shed light on how textual representation influences the prediction and find that FM is stable, which is applicable to other social media or prediction application generally.",0,when the stock market has become more and more competitive the stock market prediction has been a hot research topic traditional methods are based on historical stock data which ignore the latest market information later although financial news is proposed to access market information there are some disadvantages for news to predict the stock market recently when the microblogging service has grown to a popular social media and provides a number of realtime messages for a lot of users social media is proposed for the stock market prediction in that case the highdimension of textual feature poses a main challenge in this study we propose a novel kind of model factorization machine fm to predict the trend of stock market fm not only alleviates the impact of high dimensionality but also captures some aspects of basic linguistics experiments on realworld data show that fm can achieve accuracy and get significantly more profit than stateoftheart models in addition we shed light on how textual representation influences the prediction and find that fm is stable which is applicable to other social media or prediction application generally
10.48550/arxiv.1909.10660,"Recently, there has been a surge of interest in the use of machine learning\nto help aid in the accurate predictions of financial markets. Despite the\nexciting advances in this cross-section of finance and AI, many of the current\napproaches are limited to using technical analysis to capture historical trends\nof each stock price and thus limited to certain experimental setups to obtain\ngood prediction results. On the other hand, professional investors additionally\nuse their rich knowledge of inter-market and inter-company relations to map the\nconnectivity of companies and events, and use this map to make better market\npredictions. For instance, they would predict the movement of a certain\ncompany's stock price based not only on its former stock price trends but also\non the performance of its suppliers or customers, the overall industry,\nmacroeconomic factors and trade policies. This paper investigates the\neffectiveness of work at the intersection of market predictions and graph\nneural networks, which hold the potential to mimic the ways in which investors\nmake decisions by incorporating company knowledge graphs directly into the\npredictive model. The main goal of this work is to test the validity of this\napproach across different markets and longer time horizons for backtesting\nusing rolling window analysis. In this work, we concentrate on the prediction\nof individual stock prices in the Japanese Nikkei 225 market over a period of\nroughly 20 years. For the knowledge graph, we use the Nikkei Value Search data,\nwhich is a rich dataset showing mainly supplier relations among Japanese and\nforeign companies. Our preliminary results show a 29.5% increase and a 2.2-fold\nincrease in the return ratio and Sharpe ratio, respectively, when compared to\nthe market benchmark, as well as a 6.32% increase and 1.3-fold increase,\nrespectively, compared to the baseline LSTM model.\n",0,recently there has been a surge of interest in the use of machine learningnto help aid in the accurate predictions of financial markets despite thenexciting advances in this crosssection of finance and ai many of the currentnapproaches are limited to using technical analysis to capture historical trendsnof each stock price and thus limited to certain experimental setups to obtainngood prediction results on the other hand professional investors additionallynuse their rich knowledge of intermarket and intercompany relations to map thenconnectivity of companies and events and use this map to make better marketnpredictions for instance they would predict the movement of a certainncompanys stock price based not only on its former stock price trends but alsonon the performance of its suppliers or customers the overall industrynmacroeconomic factors and trade policies this paper investigates theneffectiveness of work at the intersection of market predictions and graphnneural networks which hold the potential to mimic the ways in which investorsnmake decisions by incorporating company knowledge graphs directly into thenpredictive model the main goal of this work is to test the validity of thisnapproach across different markets and longer time horizons for backtestingnusing rolling window analysis in this work we concentrate on the predictionnof individual stock prices in the japanese nikkei market over a period ofnroughly years for the knowledge graph we use the nikkei value search datanwhich is a rich dataset showing mainly supplier relations among japanese andnforeign companies our preliminary results show a increase and a foldnincrease in the return ratio and sharpe ratio respectively when compared tonthe market benchmark as well as a increase and fold increasenrespectively compared to the baseline lstm modeln
10.1016/j.eswax.2019.100016,"Forecasting future trends of the stock market using the historical data is the exigent demand in the field of academia as well as business. This work has explored the feature optimization capacity of firefly with an evolutionary framework considering the biochemical and social aspects of Firefly algorithm, along with the selection procedure of objective value in evolutionary notion. The performance of the proposed model is evaluated using four different stock market datasets, such as BSE Sensex, NSE Sensex, S&P 500 index and FTSE index. The datasets are regenerated using the proper mathematical formulation of the fundamental part belonging to technical analysis, such as technical indicators and statistical measures. The feature reduction through transformation is carried out on the enhanced dataset before employing the experimented dataset to the prediction models such as Extreme Learning Machine (ELM), Online Sequential Extreme Learning Machine (OSELM) and Recurrent Back Propagation Neural Network (RBPNN). For feature reduction, both statistical and optimized based feature reduction strategies are considered, where Principal Component Analysis (PCA) and Factor Analysis (FA) are examined for statistical based feature reduction and Firefly Optimization (FO), Genetic Algorithm (GA) and Firefly algorithm with evolutionary framework are well thought out for optimized feature reduction techniques. An empirical comparison is established among the experimented prediction models considering all the feature reduction techniques for the time horizon of 1 day, 3 days, 5 days, 7 days, 5 days and 30 days in advance, applying on all the datasets used in this study. From the simulation result, it can be clearly figured out that firefly with evolutionary framework optimized feature reduction applying to OSELM prediction model outperformed over the rest experimented models.",0,forecasting future trends of the stock market using the historical data is the exigent demand in the field of academia as well as business this work has explored the feature optimization capacity of firefly with an evolutionary framework considering the biochemical and social aspects of firefly algorithm along with the selection procedure of objective value in evolutionary notion the performance of the proposed model is evaluated using four different stock market datasets such as bse sensex nse sensex sp index and ftse index the datasets are regenerated using the proper mathematical formulation of the fundamental part belonging to technical analysis such as technical indicators and statistical measures the feature reduction through transformation is carried out on the enhanced dataset before employing the experimented dataset to the prediction models such as extreme learning machine elm online sequential extreme learning machine oselm and recurrent back propagation neural network rbpnn for feature reduction both statistical and optimized based feature reduction strategies are considered where principal component analysis pca and factor analysis fa are examined for statistical based feature reduction and firefly optimization fo genetic algorithm ga and firefly algorithm with evolutionary framework are well thought out for optimized feature reduction techniques an empirical comparison is established among the experimented prediction models considering all the feature reduction techniques for the time horizon of day days days days days and days in advance applying on all the datasets used in this study from the simulation result it can be clearly figured out that firefly with evolutionary framework optimized feature reduction applying to oselm prediction model outperformed over the rest experimented models
